time_s,nodeId,eventType
30.418,1,Rx Data
30.422,12,Tx Data
30.422,1,Rx Data
30.422,1,Tx Ack
30.422,12,Rx Ack
30.426,12,Tx Data
30.426,1,Rx Data
30.430,12,Tx Data
30.430,1,Rx Data
30.430,1,Tx Ack
30.430,12,Rx Ack
30.434,12,Tx Data
30.434,1,Rx Data
30.438,12,Tx Data
30.438,1,Rx Data
30.438,1,Tx Ack
30.438,12,Rx Ack
30.442,12,Tx Data
30.442,1,Rx Data
30.446,12,Tx Data
30.447,1,Rx Data
30.447,1,Tx Ack
30.447,12,Rx Ack
30.450,12,Tx Ack
30.450,1,Rx Ack
30.450,1,Tx Ack
30.450,12,Rx Ack
30.450,12,Tx Ack
30.450,1,Rx Ack
30.811,19,Tx Ack
30.817,12,Rx Ack
30.817,12,Tx Ack
30.817,19,Rx Ack
30.821,12,Tx Data
30.821,19,Rx Data
30.821,19,Tx Ack
30.821,12,Rx Ack
30.825,12,Tx Data
30.825,19,Rx Data
30.829,12,Tx Data
30.829,19,Rx Data
30.829,19,Tx Ack
30.829,12,Rx Ack
30.833,12,Tx Data
30.833,19,Rx Data
30.837,12,Tx Data
30.837,19,Rx Data
30.837,19,Tx Ack
30.838,12,Rx Ack
30.841,12,Tx Data
30.841,19,Rx Data
30.845,12,Tx Data
30.846,19,Rx Data
30.846,19,Tx Ack
30.846,12,Rx Ack
30.849,12,Tx Data
30.850,19,Rx Data
30.850,12,Tx Ack
30.850,19,Rx Ack
30.850,19,Tx Ack
30.850,12,Rx Ack
30.850,12,Tx Ack
30.850,19,Rx Ack
31.001,3,Tx Ack
31.001,2,Rx Ack
31.001,2,Tx Ack
31.001,3,Rx Ack
31.005,2,Tx Data
31.006,3,Rx Data
31.006,3,Tx Ack
31.006,2,Rx Ack
31.009,2,Tx Data
31.010,3,Rx Data
31.014,2,Tx Data
31.014,3,Rx Data
31.014,3,Tx Ack
31.014,2,Rx Ack
31.018,2,Tx Data
31.018,3,Rx Data
31.022,2,Tx Data
31.022,3,Rx Data
31.022,3,Tx Ack
31.022,2,Rx Ack
31.026,2,Tx Data
31.026,3,Rx Data
31.030,2,Tx Data
31.030,3,Rx Data
31.030,3,Tx Ack
31.030,2,Rx Ack
31.034,2,Tx Data
31.034,3,Rx Data
31.038,2,Tx Data
31.038,3,Rx Data
31.038,3,Tx Ack
31.038,2,Rx Ack
31.042,2,Tx Data
31.042,3,Rx Data
31.046,2,Tx Data
31.047,3,Rx Data
31.047,3,Tx Ack
31.047,2,Rx Ack
31.050,2,Tx Ack
31.050,3,Rx Ack
31.050,3,Tx Ack
31.050,2,Rx Ack
31.050,2,Tx Ack
31.050,3,Rx Ack
31.408,0,Tx Ack
31.410,19,Rx Ack
31.410,19,Tx Ack
31.410,0,Rx Ack
31.414,19,Tx Data
31.414,0,Rx Data
31.414,0,Tx Ack
31.414,19,Rx Ack
31.418,19,Tx Data
31.418,0,Rx Data
31.422,19,Tx Data
31.422,0,Rx Data
31.422,0,Tx Ack
31.422,19,Rx Ack
31.426,19,Tx Data
31.426,0,Rx Data
31.430,19,Tx Data
31.430,0,Rx Data
31.430,0,Tx Ack
31.431,19,Rx Ack
31.434,19,Tx Data
31.435,0,Rx Data
31.438,19,Tx Data
31.439,0,Rx Data
31.439,0,Tx Ack
31.439,19,Rx Ack
31.443,19,Tx Data
31.443,0,Rx Data
31.447,19,Tx Data
31.447,0,Rx Data
31.447,0,Tx Ack
31.447,19,Rx Ack
31.450,19,Tx Ack
31.450,0,Rx Ack
31.450,0,Tx Ack
31.450,19,Rx Ack
31.450,19,Tx Ack
31.450,0,Rx Ack
32.204,11,Tx Ack
32.205,10,Rx Ack
32.205,10,Tx Ack
32.205,11,Rx Ack
32.209,10,Tx Data
32.209,11,Rx Data
32.209,11,Tx Ack
32.209,10,Rx Ack
32.213,10,Tx Data
32.213,11,Rx Data
32.217,10,Tx Data
32.217,11,Rx Data
32.217,11,Tx Ack
32.218,10,Rx Ack
32.221,10,Tx Data
32.222,11,Rx Data
32.225,10,Tx Data
32.226,11,Rx Data
32.226,11,Tx Ack
32.226,10,Rx Ack
32.230,10,Tx Data
32.230,11,Rx Data
32.234,10,Tx Data
32.234,11,Rx Data
32.234,11,Tx Ack
32.234,10,Rx Ack
32.238,10,Tx Data
32.238,11,Rx Data
32.242,10,Tx Data
32.242,11,Rx Data
32.242,11,Tx Ack
32.242,10,Rx Ack
32.246,10,Tx Data
32.246,11,Rx Data
32.250,10,Tx Data
32.250,10,Tx Ack
32.250,11,Rx Data
32.250,11,Tx Ack
32.250,10,Rx Ack
32.251,11,Rx Ack
32.251,11,Tx Ack
32.251,10,Rx Ack
32.251,10,Tx Ack
32.251,11,Rx Ack
32.609,17,Tx Ack
32.615,3,Rx Ack
32.615,3,Tx Ack
32.615,17,Rx Ack
32.619,3,Tx Data
32.619,17,Rx Data
32.619,17,Tx Ack
32.619,3,Rx Ack
32.623,3,Tx Data
32.623,17,Rx Data
32.627,3,Tx Data
32.627,17,Rx Data
32.627,17,Tx Ack
32.627,3,Rx Ack
32.631,3,Tx Data
32.631,17,Rx Data
32.635,3,Tx Data
32.635,17,Rx Data
32.635,17,Tx Ack
32.636,3,Rx Ack
32.639,3,Tx Data
32.640,17,Rx Data
32.643,3,Tx Data
32.644,17,Rx Data
32.644,17,Tx Ack
32.644,3,Rx Ack
32.648,3,Tx Data
32.648,17,Rx Data
32.650,3,Tx Ack
32.650,17,Rx Ack
32.650,17,Tx Ack
32.650,3,Rx Ack
32.650,3,Tx Ack
32.650,17,Rx Ack
32.809,1,Tx Ack
32.811,15,Rx Ack
32.811,15,Tx Ack
32.811,1,Rx Ack
32.815,15,Tx Data
32.815,1,Rx Data
32.815,1,Tx Ack
32.815,15,Rx Ack
32.819,15,Tx Data
32.819,1,Rx Data
32.823,15,Tx Data
32.823,1,Rx Data
32.823,1,Tx Ack
32.823,15,Rx Ack
32.827,15,Tx Data
32.827,1,Rx Data
32.831,15,Tx Data
32.831,1,Rx Data
32.831,1,Tx Ack
32.832,15,Rx Ack
32.835,15,Tx Data
32.836,1,Rx Data
32.839,15,Tx Data
32.840,1,Rx Data
32.840,1,Tx Ack
32.840,15,Rx Ack
32.843,15,Tx Data
32.844,1,Rx Data
32.848,15,Tx Data
32.848,1,Rx Data
32.848,1,Tx Ack
32.848,15,Rx Ack
32.850,15,Tx Ack
32.850,1,Rx Ack
32.850,1,Tx Ack
32.850,15,Rx Ack
32.850,15,Tx Ack
32.850,1,Rx Ack
33.003,3,Tx Ack
33.013,12,Rx Ack
33.013,12,Tx Ack
33.013,3,Rx Ack
33.017,12,Tx Data
33.017,3,Rx Data
33.017,3,Tx Ack
33.017,12,Rx Ack
33.021,12,Tx Data
33.021,3,Rx Data
33.025,12,Tx Data
33.025,3,Rx Data
33.025,3,Tx Ack
33.025,12,Rx Ack
33.029,12,Tx Data
33.029,3,Rx Data
33.033,12,Tx Data
33.033,3,Rx Data
33.033,3,Tx Ack
33.034,12,Rx Ack
33.037,12,Tx Data
33.037,3,Rx Data
33.041,12,Tx Data
33.042,3,Rx Data
33.042,3,Tx Ack
33.042,12,Rx Ack
33.045,12,Tx Data
33.046,3,Rx Data
33.050,12,Tx Data
33.050,3,Rx Data
33.050,3,Tx Ack
33.050,12,Rx Ack
33.050,12,Tx Ack
33.050,3,Rx Ack
33.050,3,Tx Ack
33.050,12,Rx Ack
33.050,12,Tx Ack
33.051,3,Rx Ack
33.201,18,Tx Ack
33.201,17,Rx Ack
33.201,17,Tx Ack
33.201,18,Rx Ack
33.205,17,Tx Data
33.206,18,Rx Data
33.206,18,Tx Ack
33.206,17,Rx Ack
33.209,17,Tx Data
33.210,18,Rx Data
33.214,17,Tx Data
33.214,18,Rx Data
33.214,18,Tx Ack
33.214,17,Rx Ack
33.218,17,Tx Data
33.218,18,Rx Data
33.222,17,Tx Data
33.222,18,Rx Data
33.222,18,Tx Ack
33.222,17,Rx Ack
33.226,17,Tx Data
33.226,18,Rx Data
33.230,17,Tx Data
33.230,18,Rx Data
33.230,18,Tx Ack
33.230,17,Rx Ack
33.234,17,Tx Data
33.234,18,Rx Data
33.238,17,Tx Data
33.238,18,Rx Data
33.238,18,Tx Ack
33.238,17,Rx Ack
33.242,17,Tx Data
33.242,18,Rx Data
33.246,17,Tx Data
33.247,18,Rx Data
33.247,18,Tx Ack
33.247,17,Rx Ack
33.250,17,Tx Ack
33.250,18,Rx Ack
33.250,18,Tx Ack
33.250,17,Rx Ack
33.250,17,Tx Ack
33.250,18,Rx Ack
34.006,10,Tx Ack
34.008,16,Rx Ack
34.008,16,Tx Ack
34.008,10,Rx Ack
34.012,16,Tx Data
34.012,10,Rx Data
34.012,10,Tx Ack
34.012,16,Rx Ack
34.016,16,Tx Data
34.016,10,Rx Data
34.020,16,Tx Data
34.020,10,Rx Data
34.020,10,Tx Ack
34.020,16,Rx Ack
34.024,16,Tx Data
34.024,10,Rx Data
34.028,16,Tx Data
34.028,10,Rx Data
34.028,10,Tx Ack
34.029,16,Rx Ack
34.032,16,Tx Data
34.033,10,Rx Data
34.036,16,Tx Data
34.037,10,Rx Data
34.037,10,Tx Ack
34.037,16,Rx Ack
34.041,16,Tx Data
34.041,10,Rx Data
34.045,16,Tx Data
34.045,10,Rx Data
34.045,10,Tx Ack
34.045,16,Rx Ack
34.049,16,Tx Data
34.049,10,Rx Data
34.050,16,Tx Ack
34.050,10,Rx Ack
34.050,10,Tx Ack
34.050,16,Rx Ack
34.050,16,Tx Ack
34.051,10,Rx Ack
34.604,5,Tx Ack
34.607,14,Rx Ack
34.607,14,Tx Ack
34.607,5,Rx Ack
34.611,14,Tx Data
34.611,5,Rx Data
34.611,5,Tx Ack
34.611,14,Rx Ack
34.615,14,Tx Data
34.615,5,Rx Data
34.619,14,Tx Data
34.619,5,Rx Data
34.619,5,Tx Ack
34.619,14,Rx Ack
34.623,14,Tx Data
34.623,5,Rx Data
34.627,14,Tx Data
34.627,5,Rx Data
34.627,5,Tx Ack
34.628,14,Rx Ack
34.631,14,Tx Data
34.632,5,Rx Data
34.635,14,Tx Data
34.636,5,Rx Data
34.636,5,Tx Ack
34.636,14,Rx Ack
34.640,14,Tx Data
34.640,5,Rx Data
34.644,14,Tx Data
34.644,5,Rx Data
34.644,5,Tx Ack
34.644,14,Rx Ack
34.648,14,Tx Data
34.648,5,Rx Data
34.650,14,Tx Ack
34.650,5,Rx Ack
34.650,5,Tx Ack
34.650,14,Rx Ack
34.650,14,Tx Ack
34.650,5,Rx Ack
36.606,4,Tx Ack
36.615,12,Rx Ack
36.615,12,Tx Ack
36.615,4,Rx Ack
36.619,12,Tx Data
36.619,4,Rx Data
36.619,4,Tx Ack
36.619,12,Rx Ack
36.623,12,Tx Data
36.623,4,Rx Data
36.627,12,Tx Data
36.627,4,Rx Data
36.627,4,Tx Ack
36.627,12,Rx Ack
36.631,12,Tx Data
36.631,4,Rx Data
36.635,12,Tx Data
36.635,4,Rx Data
36.635,4,Tx Ack
36.636,12,Rx Ack
36.639,12,Tx Data
36.640,4,Rx Data
36.643,12,Tx Data
36.644,4,Rx Data
36.644,4,Tx Ack
36.644,12,Rx Ack
36.648,12,Tx Data
36.648,4,Rx Data
36.650,12,Tx Ack
36.650,4,Rx Ack
36.650,4,Tx Ack
36.650,12,Rx Ack
36.650,12,Tx Ack
36.651,4,Rx Ack
37.611,18,Tx Ack
37.613,11,Rx Ack
37.613,11,Tx Ack
37.613,18,Rx Ack
37.617,11,Tx Data
37.617,18,Rx Data
37.617,18,Tx Ack
37.617,11,Rx Ack
37.621,11,Tx Data
37.621,18,Rx Data
37.625,11,Tx Data
37.625,18,Rx Data
37.625,18,Tx Ack
37.625,11,Rx Ack
37.629,11,Tx Data
37.629,18,Rx Data
37.633,11,Tx Data
37.633,18,Rx Data
37.633,18,Tx Ack
37.634,11,Rx Ack
37.637,11,Tx Data
37.638,18,Rx Data
37.641,11,Tx Data
37.642,18,Rx Data
37.642,18,Tx Ack
37.642,11,Rx Ack
37.646,11,Tx Data
37.646,18,Rx Data
37.650,11,Tx Data
37.650,18,Rx Data
37.650,18,Tx Ack
37.650,11,Tx Ack
37.650,11,Rx Ack
37.650,18,Rx Ack
37.650,18,Tx Ack
37.650,11,Rx Ack
37.650,11,Tx Ack
37.651,18,Rx Ack
38.401,14,Tx Ack
38.401,6,Rx Ack
38.401,6,Tx Ack
38.401,14,Rx Ack
38.405,6,Tx Data
38.406,14,Rx Data
38.406,14,Tx Ack
38.406,6,Rx Ack
38.409,6,Tx Data
38.410,14,Rx Data
38.414,6,Tx Data
38.414,14,Rx Data
38.414,14,Tx Ack
38.414,6,Rx Ack
38.418,6,Tx Data
38.418,14,Rx Data
38.422,6,Tx Data
38.422,14,Rx Data
38.422,14,Tx Ack
38.422,6,Rx Ack
38.426,6,Tx Data
38.426,14,Rx Data
38.430,6,Tx Data
38.430,14,Rx Data
38.430,14,Tx Ack
38.430,6,Rx Ack
38.434,6,Tx Data
38.434,14,Rx Data
38.438,6,Tx Data
38.438,14,Rx Data
38.438,14,Tx Ack
38.438,6,Rx Ack
38.442,6,Tx Data
38.442,14,Rx Data
38.446,6,Tx Data
38.447,14,Rx Data
38.447,14,Tx Ack
38.447,6,Rx Ack
38.450,6,Tx Ack
38.450,14,Rx Ack
38.450,14,Tx Ack
38.450,6,Rx Ack
38.450,6,Tx Ack
38.450,14,Rx Ack
40.001,17,Tx Ack
40.001,18,Rx Ack
40.001,18,Tx Ack
40.002,17,Rx Ack
40.005,18,Tx Data
40.006,17,Rx Data
40.006,17,Tx Ack
40.006,18,Rx Ack
40.009,18,Tx Data
40.010,17,Rx Data
40.014,18,Tx Data
40.014,17,Rx Data
40.014,17,Tx Ack
40.014,18,Rx Ack
40.018,18,Tx Data
40.018,17,Rx Data
40.022,18,Tx Data
40.022,17,Rx Data
40.022,17,Tx Ack
40.022,18,Rx Ack
40.026,18,Tx Data
40.026,17,Rx Data
40.030,18,Tx Data
40.030,17,Rx Data
40.030,17,Tx Ack
40.030,18,Rx Ack
40.034,18,Tx Data
40.034,17,Rx Data
40.038,18,Tx Data
40.038,17,Rx Data
40.038,17,Tx Ack
40.038,18,Rx Ack
40.042,18,Tx Data
40.042,17,Rx Data
40.046,18,Tx Data
40.047,17,Rx Data
40.047,17,Tx Ack
40.047,18,Rx Ack
40.050,18,Tx Ack
40.050,17,Rx Ack
40.050,17,Tx Ack
40.050,18,Rx Ack
40.050,18,Tx Ack
40.051,17,Rx Ack
40.205,0,Tx Ack
40.208,7,Rx Ack
40.208,7,Tx Ack
40.208,0,Rx Ack
40.212,7,Tx Data
40.212,0,Rx Data
40.212,0,Tx Ack
40.212,7,Rx Ack
40.216,7,Tx Data
40.216,0,Rx Data
40.220,7,Tx Data
40.220,0,Rx Data
40.220,0,Tx Ack
40.220,7,Rx Ack
40.224,7,Tx Data
40.224,0,Rx Data
40.228,7,Tx Data
40.228,0,Rx Data
40.228,0,Tx Ack
40.229,7,Rx Ack
40.232,7,Tx Data
40.233,0,Rx Data
40.236,7,Tx Data
40.237,0,Rx Data
40.237,0,Tx Ack
40.237,7,Rx Ack
40.241,7,Tx Data
40.241,0,Rx Data
40.245,7,Tx Data
40.245,0,Rx Data
40.245,0,Tx Ack
40.245,7,Rx Ack
40.249,7,Tx Data
40.249,0,Rx Data
40.250,7,Tx Ack
40.250,0,Rx Ack
40.250,0,Tx Ack
40.250,7,Rx Ack
40.250,7,Tx Ack
40.250,0,Rx Ack
41.002,0,Tx Ack
41.011,3,Rx Ack
41.011,3,Tx Ack
41.011,0,Rx Ack
41.015,3,Tx Data
41.015,0,Rx Data
41.015,0,Tx Ack
41.015,3,Rx Ack
41.019,3,Tx Data
41.019,0,Rx Data
41.023,3,Tx Data
41.023,0,Rx Data
41.023,0,Tx Ack
41.023,3,Rx Ack
41.027,3,Tx Data
41.027,0,Rx Data
41.031,3,Tx Data
41.031,0,Rx Data
41.031,0,Tx Ack
41.032,3,Rx Ack
41.035,3,Tx Data
41.035,0,Rx Data
41.039,3,Tx Data
41.040,0,Rx Data
41.040,0,Tx Ack
41.040,3,Rx Ack
41.043,3,Tx Data
41.044,0,Rx Data
41.048,3,Tx Data
41.048,0,Rx Data
41.048,0,Tx Ack
41.048,3,Rx Ack
41.050,3,Tx Ack
41.050,0,Rx Ack
41.050,0,Tx Ack
41.050,3,Rx Ack
41.050,3,Tx Ack
41.051,0,Rx Ack
41.801,11,Tx Ack
41.801,19,Rx Ack
41.801,19,Tx Ack
41.801,11,Rx Ack
41.805,19,Tx Data
41.806,11,Rx Data
41.806,11,Tx Ack
41.806,19,Rx Ack
41.809,19,Tx Data
41.810,11,Rx Data
41.814,19,Tx Data
41.814,11,Rx Data
41.814,11,Tx Ack
41.814,19,Rx Ack
41.818,19,Tx Data
41.818,11,Rx Data
41.822,19,Tx Data
41.822,11,Rx Data
41.822,11,Tx Ack
41.822,19,Rx Ack
41.826,19,Tx Data
41.826,11,Rx Data
41.830,19,Tx Data
41.830,11,Rx Data
41.830,11,Tx Ack
41.830,19,Rx Ack
41.834,19,Tx Data
41.834,11,Rx Data
41.838,19,Tx Data
41.838,11,Rx Data
41.838,11,Tx Ack
41.838,19,Rx Ack
41.842,19,Tx Data
41.842,11,Rx Data
41.846,19,Tx Data
41.847,11,Rx Data
41.847,11,Tx Ack
41.847,19,Rx Ack
41.850,19,Tx Ack
41.850,11,Rx Ack
41.850,11,Tx Ack
41.850,19,Rx Ack
41.850,19,Tx Ack
41.851,11,Rx Ack
42.211,15,Tx Ack
42.221,8,Rx Ack
42.221,8,Tx Ack
42.221,15,Rx Ack
42.225,8,Tx Data
42.225,15,Rx Data
42.225,15,Tx Ack
42.225,8,Rx Ack
42.229,8,Tx Data
42.229,15,Rx Data
42.233,8,Tx Data
42.233,15,Rx Data
42.233,15,Tx Ack
42.233,8,Rx Ack
42.237,8,Tx Data
42.237,15,Rx Data
42.241,8,Tx Data
42.241,15,Rx Data
42.241,15,Tx Ack
42.242,8,Rx Ack
42.245,8,Tx Data
42.246,15,Rx Data
42.249,8,Tx Data
42.250,15,Rx Data
42.250,15,Tx Ack
42.250,8,Rx Ack
42.250,8,Tx Ack
42.250,15,Rx Ack
42.250,15,Tx Ack
42.250,8,Rx Ack
42.250,8,Tx Ack
42.251,15,Rx Ack
42.408,5,Tx Ack
42.417,6,Rx Ack
42.417,6,Tx Ack
42.417,5,Rx Ack
42.421,6,Tx Data
42.421,5,Rx Data
42.421,5,Tx Ack
42.421,6,Rx Ack
42.425,6,Tx Data
42.425,5,Rx Data
42.429,6,Tx Data
42.429,5,Rx Data
42.429,5,Tx Ack
42.429,6,Rx Ack
42.433,6,Tx Data
42.433,5,Rx Data
42.437,6,Tx Data
42.438,5,Rx Data
42.438,5,Tx Ack
42.438,6,Rx Ack
42.441,6,Tx Data
42.442,5,Rx Data
42.445,6,Tx Data
42.446,5,Rx Data
42.446,5,Tx Ack
42.446,6,Rx Ack
42.450,6,Tx Data
42.450,5,Rx Data
42.450,6,Tx Ack
42.450,5,Rx Ack
42.450,5,Tx Ack
42.450,6,Rx Ack
42.450,6,Tx Ack
42.450,5,Rx Ack
42.606,13,Tx Ack
42.608,1,Rx Ack
42.608,1,Tx Ack
42.608,13,Rx Ack
42.612,1,Tx Data
42.612,13,Rx Data
42.612,13,Tx Ack
42.612,1,Rx Ack
42.616,1,Tx Data
42.616,13,Rx Data
42.620,1,Tx Data
42.620,13,Rx Data
42.620,13,Tx Ack
42.620,1,Rx Ack
42.624,1,Tx Data
42.624,13,Rx Data
42.628,1,Tx Data
42.628,13,Rx Data
42.628,13,Tx Ack
42.629,1,Rx Ack
42.632,1,Tx Data
42.633,13,Rx Data
42.636,1,Tx Data
42.637,13,Rx Data
42.637,13,Tx Ack
42.637,1,Rx Ack
42.641,1,Tx Data
42.641,13,Rx Data
42.645,1,Tx Data
42.645,13,Rx Data
42.645,13,Tx Ack
42.645,1,Rx Ack
42.649,1,Tx Data
42.649,13,Rx Data
42.650,1,Tx Ack
42.650,13,Rx Ack
42.650,13,Tx Ack
42.650,1,Rx Ack
42.650,1,Tx Ack
42.650,13,Rx Ack
43.610,9,Tx Ack
43.619,19,Rx Ack
43.619,19,Tx Ack
43.619,9,Rx Ack
43.623,19,Tx Data
43.623,9,Rx Data
43.623,9,Tx Ack
43.623,19,Rx Ack
43.627,19,Tx Data
43.627,9,Rx Data
43.631,19,Tx Data
43.631,9,Rx Data
43.631,9,Tx Ack
43.631,19,Rx Ack
43.635,19,Tx Data
43.635,9,Rx Data
43.639,19,Tx Data
43.639,9,Rx Data
43.639,9,Tx Ack
43.640,19,Rx Ack
43.643,19,Tx Data
43.644,9,Rx Data
43.647,19,Tx Data
43.648,9,Rx Data
43.648,9,Tx Ack
43.648,19,Rx Ack
43.650,19,Tx Ack
43.650,9,Rx Ack
43.650,9,Tx Ack
43.650,19,Rx Ack
43.650,19,Tx Ack
43.651,9,Rx Ack
44.601,12,Tx Ack
44.601,1,Rx Ack
44.601,1,Tx Ack
44.602,12,Rx Ack
44.605,1,Tx Data
44.606,12,Rx Data
44.606,12,Tx Ack
44.606,1,Rx Ack
44.609,1,Tx Data
44.610,12,Rx Data
44.614,1,Tx Data
44.614,12,Rx Data
44.614,12,Tx Ack
44.614,1,Rx Ack
44.618,1,Tx Data
44.618,12,Rx Data
44.622,1,Tx Data
44.622,12,Rx Data
44.622,12,Tx Ack
44.622,1,Rx Ack
44.626,1,Tx Data
44.626,12,Rx Data
44.630,1,Tx Data
44.630,12,Rx Data
44.630,12,Tx Ack
44.630,1,Rx Ack
44.634,1,Tx Data
44.634,12,Rx Data
44.638,1,Tx Data
44.638,12,Rx Data
44.638,12,Tx Ack
44.638,1,Rx Ack
44.642,1,Tx Data
44.642,12,Rx Data
44.646,1,Tx Data
44.647,12,Rx Data
44.647,12,Tx Ack
44.647,1,Rx Ack
44.650,1,Tx Ack
44.650,12,Rx Ack
44.650,12,Tx Ack
44.650,1,Rx Ack
44.650,1,Tx Ack
44.650,12,Rx Ack
45.801,3,Tx Ack
45.801,5,Rx Ack
45.801,5,Tx Ack
45.801,3,Rx Ack
45.805,5,Tx Data
45.806,3,Rx Data
45.806,3,Tx Ack
45.806,5,Rx Ack
45.809,5,Tx Data
45.810,3,Rx Data
45.814,5,Tx Data
45.814,3,Rx Data
45.814,3,Tx Ack
45.814,5,Rx Ack
45.818,5,Tx Data
45.818,3,Rx Data
45.822,5,Tx Data
45.822,3,Rx Data
45.822,3,Tx Ack
45.822,5,Rx Ack
45.826,5,Tx Data
45.826,3,Rx Data
45.830,5,Tx Data
45.830,3,Rx Data
45.830,3,Tx Ack
45.830,5,Rx Ack
45.834,5,Tx Data
45.834,3,Rx Data
45.838,5,Tx Data
45.838,3,Rx Data
45.838,3,Tx Ack
45.838,5,Rx Ack
45.842,5,Tx Data
45.842,3,Rx Data
45.846,5,Tx Data
45.847,3,Rx Data
45.847,3,Tx Ack
45.847,5,Rx Ack
45.850,5,Tx Ack
45.850,3,Rx Ack
45.850,3,Tx Ack
45.850,5,Rx Ack
45.850,5,Tx Ack
45.850,3,Rx Ack
46.801,19,Tx Ack
46.801,9,Rx Ack
46.801,9,Tx Ack
46.801,19,Rx Ack
46.805,9,Tx Data
46.806,19,Rx Data
46.806,19,Tx Ack
46.806,9,Rx Ack
46.809,9,Tx Data
46.810,19,Rx Data
46.814,9,Tx Data
46.814,19,Rx Data
46.814,19,Tx Ack
46.814,9,Rx Ack
46.818,9,Tx Data
46.818,19,Rx Data
46.822,9,Tx Data
46.822,19,Rx Data
46.822,19,Tx Ack
46.822,9,Rx Ack
46.826,9,Tx Data
46.826,19,Rx Data
46.830,9,Tx Data
46.830,19,Rx Data
46.830,19,Tx Ack
46.830,9,Rx Ack
46.834,9,Tx Data
46.834,19,Rx Data
46.838,9,Tx Data
46.838,19,Rx Data
46.838,19,Tx Ack
46.838,9,Rx Ack
46.842,9,Tx Data
46.842,19,Rx Data
46.846,9,Tx Data
46.847,19,Rx Data
46.847,19,Tx Ack
46.847,9,Rx Ack
46.850,9,Tx Ack
46.850,19,Rx Ack
46.850,19,Tx Ack
46.850,9,Rx Ack
46.850,9,Tx Ack
46.850,19,Rx Ack
47.209,17,Tx Ack
47.219,1,Rx Ack
47.219,1,Tx Ack
47.219,17,Rx Ack
47.223,1,Tx Data
47.223,17,Rx Data
47.223,17,Tx Ack
47.223,1,Rx Ack
47.227,1,Tx Data
47.227,17,Rx Data
47.231,1,Tx Data
47.231,17,Rx Data
47.231,17,Tx Ack
47.231,1,Rx Ack
47.235,1,Tx Data
47.235,17,Rx Data
47.239,1,Tx Data
47.239,17,Rx Data
47.239,17,Tx Ack
47.240,1,Rx Ack
47.243,1,Tx Data
47.244,17,Rx Data
47.247,1,Tx Data
47.248,17,Rx Data
47.248,17,Tx Ack
47.248,1,Rx Ack
47.250,1,Tx Ack
47.250,17,Rx Ack
47.250,17,Tx Ack
47.250,1,Rx Ack
47.250,1,Tx Ack
47.250,17,Rx Ack
47.410,12,Tx Ack
47.420,13,Rx Ack
47.420,13,Tx Ack
47.420,12,Rx Ack
47.424,13,Tx Data
47.424,12,Rx Data
47.424,12,Tx Ack
47.424,13,Rx Ack
47.428,13,Tx Data
47.428,12,Rx Data
47.432,13,Tx Data
47.432,12,Rx Data
47.432,12,Tx Ack
47.432,13,Rx Ack
47.436,13,Tx Data
47.436,12,Rx Data
47.440,13,Tx Data
47.440,12,Rx Data
47.440,12,Tx Ack
47.441,13,Rx Ack
47.444,13,Tx Data
47.445,12,Rx Data
47.448,13,Tx Data
47.449,12,Rx Data
47.449,12,Tx Ack
47.449,13,Rx Ack
47.450,13,Tx Ack
47.450,12,Rx Ack
47.450,12,Tx Ack
47.450,13,Rx Ack
47.450,13,Tx Ack
47.450,12,Rx Ack
47.607,2,Tx Ack
47.611,12,Rx Ack
47.611,12,Tx Ack
47.611,2,Rx Ack
47.615,12,Tx Data
47.615,2,Rx Data
47.615,2,Tx Ack
47.615,12,Rx Ack
47.619,12,Tx Data
47.619,2,Rx Data
47.623,12,Tx Data
47.623,2,Rx Data
47.623,2,Tx Ack
47.623,12,Rx Ack
47.627,12,Tx Data
47.627,2,Rx Data
47.631,12,Tx Data
47.631,2,Rx Data
47.631,2,Tx Ack
47.632,12,Rx Ack
47.635,12,Tx Data
47.635,2,Rx Data
47.639,12,Tx Data
47.640,2,Rx Data
47.640,2,Tx Ack
47.640,12,Rx Ack
47.643,12,Tx Data
47.644,2,Rx Data
47.648,12,Tx Data
47.648,2,Rx Data
47.648,2,Tx Ack
47.648,12,Rx Ack
47.650,12,Tx Ack
47.650,2,Rx Ack
47.650,2,Tx Ack
47.650,12,Rx Ack
47.650,12,Tx Ack
47.651,2,Rx Ack
48.005,11,Tx Ack
48.010,8,Rx Ack
48.010,8,Tx Ack
48.010,11,Rx Ack
48.014,8,Tx Data
48.014,11,Rx Data
48.014,11,Tx Ack
48.014,8,Rx Ack
48.018,8,Tx Data
48.018,11,Rx Data
48.022,8,Tx Data
48.022,11,Rx Data
48.022,11,Tx Ack
48.022,8,Rx Ack
48.026,8,Tx Data
48.026,11,Rx Data
48.030,8,Tx Data
48.030,11,Rx Data
48.030,11,Tx Ack
48.031,8,Rx Ack
48.034,8,Tx Data
48.035,11,Rx Data
48.038,8,Tx Data
48.039,11,Rx Data
48.039,11,Tx Ack
48.039,8,Rx Ack
48.042,8,Tx Data
48.043,11,Rx Data
48.047,8,Tx Data
48.047,11,Rx Data
48.047,11,Tx Ack
48.047,8,Rx Ack
48.050,8,Tx Ack
48.050,11,Rx Ack
48.050,11,Tx Ack
48.050,8,Rx Ack
48.050,8,Tx Ack
48.050,11,Rx Ack
48.808,10,Tx Ack
48.816,5,Rx Ack
