time_s,nodeId,x,y,z
80,10,1019.98,-99.585,13.266
80,11,1042.57,-120.899,7.171
80,12,1018.6,-119.171,-2.402
80,13,1046.21,-89.497,13.436
80,14,1035.07,-83.851,6.277
80,15,1029.95,-126.009,14.348
80,16,1014.55,-104.76,3.406
80,17,1041.25,-102.903,-14.625
80,18,1021.33,-87.468,11.102
80,19,1014.88,-113.707,15.654
81,0,1040.97,-112.765,19.624
81,1,1060.22,-112.177,21.422
81,2,1063.14,-112.136,-2.436
81,3,1031.24,-90.135,-1.964
81,4,1048.6,-121.906,-9.699
81,5,1059.74,-93.502,-2.951
81,6,1056.84,-104.728,8.462
81,7,1042.3,-97.987,-10.859
81,8,1047.52,-97.064,24.37
81,9,1036.91,-108.104,-12.147
81,10,1033.95,-101.023,13.184
81,11,1056.62,-120.379,6.836
81,12,1032.67,-120.953,-2.881
81,13,1061.52,-91.082,13.528
81,14,1050.09,-84.951,6.098
81,15,1044.26,-126.527,13.964
81,16,1029.58,-104.896,2.959
81,17,1056.66,-104.315,-15.137
81,18,1035.79,-87.976,11.017
81,19,1031.32,-114.251,15.355
82,0,1056.97,-114.341,19.954
82,1,1074.59,-112.139,21.241
82,2,1078.45,-112.517,-2.723
82,3,1045.96,-90.532,-2.105
82,4,1062.89,-121.638,-10.027
82,5,1074.34,-94.281,-3.121
82,6,1071.11,-105.675,7.991
82,7,1056.81,-97.237,-11.625
82,8,1062.5,-97.56,24.139
82,9,1051.31,-107.119,-11.981
82,10,1048.48,-100.713,13.222
82,11,1071.97,-121.419,6.374
82,12,1047.92,-119.998,-3.526
82,13,1075.31,-91.435,13.545
82,14,1064.56,-84.68,5.889
82,15,1058.96,-126.597,13.508
82,16,1044.16,-106.023,2.385
82,17,1071.32,-103.677,-15.681
82,18,1050.4,-87.204,10.939
82,19,1044.7,-115.276,14.993
83,0,1071.59,-113.841,20.332
83,1,1088.41,-112.353,21.056
83,2,1093.59,-111.937,-2.942
83,3,1060.34,-90.306,-2.333
83,4,1077.41,-121.946,-10.066
83,5,1089.21,-94.058,-3.228
83,6,1086.82,-105.456,7.655
83,7,1071.83,-98.003,-12.178
83,8,1076.7,-98.679,23.798
83,9,1066.48,-108.389,-11.895
83,10,1062.56,-100.898,13.382
83,11,1086.59,-122.082,5.992
83,12,1062.17,-120.54,-4.029
83,13,1090.94,-91.303,13.393
83,14,1078.84,-85.736,5.643
83,15,1073.67,-127.149,12.834
83,16,1058.55,-106.295,1.956
83,17,1085.49,-104.542,-16.103
83,18,1065.22,-86.953,10.941
83,19,1059.75,-114.875,14.626
84,0,1087.62,-114.795,20.513
84,1,1102.98,-112.544,20.786
84,2,1108.04,-112.762,-3.297
84,3,1074.79,-90.997,-2.5
84,4,1091.9,-123.13,-10.173
84,5,1103.33,-94.495,-3.491
84,6,1101.7,-106.467,7.257
84,7,1086.48,-97.206,-12.818
84,8,1091.51,-99.381,23.331
84,9,1081.44,-108.459,-11.747
84,10,1076.54,-100.683,13.746
84,11,1100.95,-122.573,5.605
84,12,1077.02,-121.79,-4.46
84,13,1105.21,-90.404,13.18
84,14,1093.59,-85.266,5.49
84,15,1088.59,-126.997,12.331
84,16,1074.48,-106.361,1.346
84,17,1100.93,-103.855,-16.517
84,18,1079.88,-87.334,10.807
84,19,1074.63,-117.262,14.2
85,0,1102.65,-113.315,20.764
85,1,1117.61,-112.353,20.446
85,2,1123.45,-113.796,-3.648
85,3,1089.51,-92.27,-2.723
85,4,1107.54,-123.252,-10.105
85,5,1118.1,-93.637,-3.622
85,6,1117.51,-106.35,6.946
85,7,1101.41,-97.376,-13.398
85,8,1106.62,-100.178,22.92
85,9,1097.12,-109.102,-11.68
85,10,1092.53,-100.702,14.019
85,11,1115.51,-122.725,5.207
85,12,1091.59,-120.901,-5.004
85,13,1119.16,-90.601,13.049
85,14,1108.59,-86.339,5.225
85,15,1102.8,-126.827,11.69
85,16,1090.04,-107.188,0.873
85,17,1115.98,-105.281,-16.984
85,18,1095.02,-87.249,10.781
85,19,1089.13,-116.126,13.835
86,0,1117.19,-114.759,20.92
86,1,1132.47,-112.139,20.113
86,2,1137.93,-112.832,-4.035
86,3,1104.64,-92.49,-2.988
86,4,1121.14,-122.211,-10.012
86,5,1133.08,-94.182,-3.899
86,6,1131.96,-107.582,6.668
86,7,1115.89,-97.279,-13.965
86,8,1120.58,-100.123,22.455
86,9,1111.89,-109.736,-11.607
86,10,1107.51,-101.681,14.399
86,11,1130.95,-123.648,4.821
86,12,1107.57,-120.904,-5.466
86,13,1134.41,-91.538,12.551
86,14,1124.11,-86.964,4.999
86,15,1118.26,-126.924,11.046
86,16,1104.73,-107.446,0.281
86,17,1131.13,-104.828,-17.402
86,18,1108.93,-87.677,10.656
86,19,1103.94,-117.378,13.449
87,0,1133.08,-114.105,21.117
87,1,1147.09,-112.424,19.725
87,2,1152.11,-114.284,-4.264
87,3,1119.51,-92.81,-3.175
87,4,1136.63,-122.749,-10.02
87,5,1147.87,-95.974,-4.263
87,6,1147.56,-107.375,6.412
87,7,1131.88,-98.03,-14.476
87,8,1135.24,-100.609,21.996
87,9,1126.9,-110.258,-11.727
87,10,1121.28,-101.649,14.732
87,11,1145.55,-123.772,4.357
87,12,1122.29,-121.451,-5.921
87,13,1148.9,-91.383,12.217
87,14,1138.33,-87.272,4.812
87,15,1132.99,-127.859,10.491
87,16,1120.1,-107.51,-0.109
87,17,1146.19,-104.682,-17.752
87,18,1124.04,-89.12,10.394
87,19,1119.2,-117.111,12.854
88,0,1148.35,-113.72,21.079
88,1,1162.18,-112.284,19.294
88,2,1167.79,-114.211,-4.634
88,3,1134.35,-94.348,-3.587
88,4,1150.98,-122.32,-9.989
88,5,1163.4,-95.157,-4.613
88,6,1163.82,-107.817,6.151
88,7,1146.42,-97.182,-14.901
88,8,1150.72,-101.238,21.665
88,9,1141.95,-110.207,-11.778
88,10,1135.96,-101.061,15.127
88,11,1160.57,-124.816,3.936
88,12,1138.02,-122.123,-6.406
88,13,1162.92,-91.978,11.71
88,14,1153.38,-87.58,4.582
88,15,1148.38,-127.838,9.824
88,16,1134.38,-107.264,-0.669
88,17,1161.26,-105.998,-18.057
88,18,1139.9,-90.123,10.221
88,19,1134.8,-117.439,12.457
89,0,1163.41,-113.392,21.179
89,1,1177.46,-112.502,18.988
89,2,1182.58,-114.422,-4.885
89,3,1150.12,-95.278,-3.822
89,4,1165.82,-123.196,-9.993
89,5,1177.63,-95.744,-5.027
89,6,1178.66,-108.332,5.868
89,7,1161.87,-97.965,-15.354
89,8,1166.22,-102.152,21.22
89,9,1157.1,-109.774,-12.165
89,10,1150.77,-102.653,15.374
89,11,1175.59,-125.186,3.59
89,12,1152.85,-121.667,-6.666
89,13,1177.79,-91.753,11.205
89,14,1169.15,-89.146,4.278
89,15,1163.33,-127.974,9.253
89,16,1149.8,-108.498,-1.27
89,17,1176.89,-106.348,-18.309
89,18,1154.73,-88.467,10.026
89,19,1150.32,-117.956,12.049
90,0,1178.33,-114.415,21.022
90,1,1192.95,-113.468,18.656
90,2,1197.34,-115.164,-5.161
90,3,1165.03,-94.195,-4.013
90,4,1180.64,-123.064,-9.988
90,5,1192.41,-95.117,-5.519
90,6,1193.42,-108.005,5.699
90,7,1176.4,-97.19,-15.683
90,8,1180.8,-101.828,20.749
90,9,1171.72,-110.77,-12.4
90,10,1165.16,-103.487,15.659
90,11,1191.08,-126.4,3.182
90,12,1168.41,-122.443,-7.054
90,13,1193.14,-92.758,10.576
90,14,1183.57,-89.829,4.03
90,15,1178.24,-129.037,8.766
90,16,1164.65,-109.094,-1.7
90,17,1191.96,-106.143,-18.516
90,18,1170.37,-90.577,9.824
90,19,1165.02,-119.721,11.663
91,0,1194.76,-115.541,20.771
91,1,1207.21,-112.33,18.213
91,2,1212.55,-113.736,-5.399
91,3,1180.16,-94.917,-4.294
91,4,1196.74,-122.991,-9.909
91,5,1207.73,-96.292,-5.96
91,6,1208.9,-108.572,5.571
91,7,1192.33,-97.823,-15.881
91,8,1194.81,-102.283,20.355
91,9,1187.34,-109.856,-12.802
91,10,1181.1,-102.648,15.798
91,11,1206.44,-125.755,2.84
91,12,1182.9,-121.986,-7.358
91,13,1208.07,-93.219,10.25
91,14,1198.88,-89.705,3.918
91,15,1193.24,-129.337,8.215
91,16,1180.53,-109.271,-2.291
91,17,1206,-106.424,-18.798
91,18,1185.78,-90.551,9.4
91,19,1180.87,-119.618,11.159
92,0,1208.33,-115.172,20.639
92,1,1222.49,-112.195,17.85
92,2,1227.97,-114.867,-5.743
92,3,1195.33,-94.966,-4.614
92,4,1212.08,-123.291,-9.997
92,5,1223.97,-95.441,-6.509
92,6,1224.38,-108.959,5.374
92,7,1207.53,-97.267,-15.97
92,8,1210.8,-102.804,20.056
92,9,1202.07,-110.433,-13.422
92,10,1195.68,-104.586,15.939
92,11,1220.59,-125.498,2.605
92,12,1199.44,-123.084,-7.514
92,13,1223.09,-93.619,9.755
92,14,1214.7,-90.204,3.684
92,15,1208.91,-128.389,7.764
92,16,1194.95,-109.617,-2.821
92,17,1222.61,-107.322,-19.177
92,18,1201.08,-91.527,9.031
92,19,1196.29,-120.321,10.773
93,0,1223.41,-115.949,20.345
93,1,1238.39,-113.015,17.588
93,2,1242.07,-115.476,-5.959
93,3,1211.62,-95.973,-4.934
93,4,1227.29,-122.65,-10.108
93,5,1238.07,-96.104,-6.964
93,6,1239.68,-109.84,5.222
93,7,1223.58,-97.999,-16.066
93,8,1225.94,-103.564,19.5
93,9,1217.5,-110.161,-13.994
93,10,1210.51,-104.64,15.964
93,11,1235.43,-126.195,2.29
93,12,1214.33,-123.551,-7.77
93,13,1238.67,-93.547,9.329
93,14,1228.85,-89.879,3.494
93,15,1223.46,-129.34,7.258
93,16,1210.53,-109.196,-3.318
93,17,1237.46,-107.957,-19.393
93,18,1215.5,-91.18,8.639
93,19,1212.01,-120.487,10.475
94,0,1237.96,-116.439,20.003
94,1,1254.47,-113.253,17.23
94,2,1257.32,-116.473,-6.329
94,3,1227.03,-96.339,-5.224
94,4,1241.88,-122.814,-10.099
94,5,1253.35,-96.521,-7.625
94,6,1254.99,-110.325,5.134
94,7,1239.77,-97.798,-16.25
94,8,1242.3,-103.123,19.092
94,9,1231.45,-110.148,-14.729
94,10,1225.95,-105.179,15.837
94,11,1250.88,-125.703,2.054
94,12,1229.71,-122.996,-7.922
94,13,1253.1,-94.369,9.013
94,14,1245.01,-91.532,3.181
94,15,1238.29,-130.122,6.953
94,16,1224.53,-110.332,-3.8
94,17,1252.89,-107.569,-19.786
94,18,1231.63,-91.878,8.225
94,19,1226.85,-121.082,10.154
95,0,1253.18,-118.06,19.704
95,1,1269.08,-112.685,16.96
95,2,1272.9,-115.827,-6.555
95,3,1242.69,-97.374,-5.666
95,4,1257.74,-123.744,-10.337
95,5,1269.34,-96.586,-8.022
95,6,1269.89,-109.766,4.998
95,7,1254.68,-97.962,-16.394
95,8,1257.3,-104.811,18.729
95,9,1246.89,-110.996,-15.45
95,10,1241.59,-105.711,15.518
95,11,1266.11,-126.644,1.747
95,12,1245.03,-122.926,-8.092
95,13,1269.45,-95.049,8.633
95,14,1260.03,-90.438,2.955
95,15,1253.31,-130.264,6.485
95,16,1239.92,-110.341,-4.092
95,17,1268.26,-106.736,-20.081
95,18,1247.51,-91.506,7.853
95,19,1242.67,-121.13,9.768
96,0,1268.54,-117.776,19.297
96,1,1285.24,-114.52,16.584
96,2,1288.65,-117.406,-6.907
96,3,1257.26,-96.878,-6.03
96,4,1272.89,-123.451,-10.377
96,5,1284.37,-96.632,-8.445
96,6,1286.15,-110.528,4.772
96,7,1270.44,-97.365,-16.552
96,8,1272.4,-103.743,18.3
96,9,1262.25,-110.736,-16.156
96,10,1256.74,-105.777,15.245
96,11,1281.95,-126.9,1.552
96,12,1260.66,-123.508,-8.296
96,13,1284.41,-94.563,8.332
96,14,1275.31,-91.345,2.727
96,15,1268.92,-131.672,6.19
96,16,1255.6,-110.984,-4.45
96,17,1283.32,-108.947,-20.393
96,18,1262.53,-93.6,7.523
96,19,1257.41,-121.369,9.405
97,0,1283.89,-117.815,19.002
97,1,1301.16,-113.857,16.298
97,2,1303.12,-117.663,-7.163
97,3,1273.41,-96.773,-6.492
97,4,1288.75,-124.352,-10.546
97,5,1300.44,-97.656,-8.736
97,6,1301.11,-109.982,4.479
97,7,1285.44,-97.259,-16.607
97,8,1288.67,-104.749,17.828
97,9,1277.82,-111.57,-16.817
97,10,1272.8,-106.684,14.919
97,11,1297.38,-126.618,1.373
97,12,1276.36,-124.149,-8.459
97,13,1300.89,-95.51,7.925
97,14,1290.79,-90.968,2.492
97,15,1284.46,-131.888,5.855
97,16,1271.17,-110.294,-4.871
97,17,1300.01,-108.098,-20.737
97,18,1278.87,-92.309,7.149
97,19,1273.41,-122.829,9.183
98,0,1298.76,-119.457,18.736
98,1,1317.53,-115.431,15.833
98,2,1319.4,-117.233,-7.466
98,3,1288.12,-97.358,-6.832
98,4,1304.45,-124.098,-10.747
98,5,1316.35,-98.056,-9.003
98,6,1316.2,-109.996,4.291
98,7,1302.18,-97.643,-16.888
98,8,1303.95,-103.526,17.405
98,9,1293.21,-111.973,-17.298
98,10,1288.03,-107.718,14.494
98,11,1312.92,-127.837,1.253
98,12,1292.26,-123.589,-8.663
98,13,1316.93,-96.277,7.644
98,14,1305.24,-92.745,2.272
98,15,1298.5,-132.034,5.399
98,16,1286.77,-110.887,-5.153
98,17,1315.06,-109.15,-21.075
98,18,1294.41,-94.68,6.734
98,19,1288.59,-122.017,8.961
99,0,1314.97,-119.558,18.509
99,1,1332.64,-114.267,15.497
99,2,1334.78,-118.375,-7.602
99,3,1304.22,-98.112,-7.266
99,4,1320.5,-124.772,-11.01
99,5,1331.17,-98.389,-9.353
99,6,1330.11,-110.453,4.001
99,7,1317.29,-97.893,-17.006
99,8,1320.5,-103.921,16.983
99,9,1309,-111.418,-17.763
99,10,1304.29,-107.18,14.116
99,11,1329.12,-128.4,1.134
99,12,1307.97,-123.754,-8.878
99,13,1331.56,-96.234,7.241
99,14,1320.97,-91.397,1.962
99,15,1314.48,-131.574,4.942
99,16,1300.97,-111.035,-5.452
99,17,1330.37,-109.263,-21.383
99,18,1309.67,-95.008,6.398
99,19,1303.92,-122.803,8.664
