time_s,nodeId,x,y,z
94,4,4.01331,0.0938746,0.0359589
94,5,5.24829,2.50824,7.84371
94,6,5.99474,0.118756,0.0930194
94,7,7.01198,0.10481,0.050416
94,8,8.0068,0.163596,0.0514024
94,9,-0.651608,0.923202,0.741998
94,10,0.191968,0.747477,4.30853
94,11,0.719865,2.46194,3.35194
94,12,1.65101,1.22133,2.35986
94,13,2.99659,1.04162,0.0431461
94,14,6.63548,22.6374,-4.6555
95,0,0.0204039,0.00660787,0.00697727
95,1,1.8113,0.127791,0.206522
95,2,2.00396,0.0215743,0.006544
95,3,2.99771,0.0926331,0.0354319
95,4,4.01331,0.0938746,0.0359589
95,5,5.24829,2.50824,7.84371
95,6,5.99474,0.118756,0.0930194
95,7,7.01198,0.10481,0.050416
95,8,7.9996,0.161567,0.0451583
95,9,-0.651608,0.923202,0.741998
95,10,0.191968,0.747477,4.30853
95,11,0.719865,2.46194,3.35194
95,12,1.65101,1.22133,2.35986
95,13,2.99659,1.04162,0.0431461
95,14,10.6205,27.4995,-4.55304
96,0,0.0204039,0.00660787,0.00697727
96,1,1.8113,0.127791,0.206522
96,2,2.00396,0.0215743,0.006544
96,3,2.99771,0.0926331,0.0354319
96,4,4.01331,0.0938746,0.0359589
96,5,5.24829,2.50824,7.84371
96,6,5.99474,0.118756,0.0930194
96,7,7.01198,0.10481,0.050416
96,8,7.9919,0.15913,0.0380138
96,9,-0.651608,0.923202,0.741998
96,10,0.191968,0.747477,4.30853
96,11,0.719865,2.46194,3.35194
96,12,1.65101,1.22133,2.35986
96,13,2.99659,1.04162,0.0431461
96,14,14.6055,32.3615,-4.45057
97,0,0.0204039,0.00660787,0.00697727
97,1,1.8113,0.127791,0.206522
97,2,2.00396,0.0215743,0.006544
97,3,2.99771,0.0926331,0.0354319
97,4,4.01331,0.0938746,0.0359589
97,5,5.24829,2.50824,7.84371
97,6,5.99474,0.118756,0.0930194
97,7,7.01198,0.10481,0.050416
97,8,7.98421,0.156693,0.0308693
97,9,-0.651608,0.923202,0.741998
97,10,0.191968,0.747477,4.30853
97,11,0.719865,2.46194,3.35194
97,12,1.65101,1.22133,2.35986
97,13,2.99659,1.04162,0.0431461
97,14,17.9399,36.3922,-4.2259
98,0,0.0204039,0.00660787,0.00697727
98,1,1.8113,0.127791,0.206522
98,2,2.00396,0.0215743,0.006544
98,3,2.99771,0.0926331,0.0354319
98,4,4.01331,0.0938746,0.0359589
98,5,5.24829,2.50824,7.84371
98,6,5.99474,0.118756,0.0930194
98,7,7.01198,0.10481,0.050416
98,8,7.99296,0.153109,0.0329956
98,9,-0.651608,0.923202,0.741998
98,10,0.191968,0.747477,4.30853
98,11,0.719865,2.46194,3.35194
98,12,1.65101,1.22133,2.35986
98,13,2.99659,1.04162,0.0431461
98,14,17.311,35.3579,-3.25676
99,0,0.0204039,0.00660787,0.00697727
99,1,1.8113,0.127791,0.206522
99,2,2.00396,0.0215743,0.006544
99,3,2.99771,0.0926331,0.0354319
99,4,4.01331,0.0938746,0.0359589
99,5,5.24829,2.50824,7.84371
99,6,5.99474,0.118756,0.0930194
99,7,7.01198,0.10481,0.050416
99,8,8.00317,0.149424,0.035939
99,9,-0.651608,0.923202,0.741998
99,10,0.191968,0.747477,4.30853
99,11,0.719865,2.46194,3.35194
99,12,1.65101,1.22133,2.35986
99,13,2.99659,1.04162,0.0431461
99,14,16.6821,34.3236,-2.28761
